Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Carbohydrate percentage of calories(%),Protein percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max
oo dd,RUNNING,2026-03-16,16:56:12,00:18:57,,139,,,,,128,,,,,,,,,,,,,173.0,60.0,175,57,39
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W)
,00:03:58,151,,,,,,,,
,00:03:59,151,,,,,,,,
,00:04:00,152,,,,,,,,
,00:04:01,152,,,,,,,,
,00:04:02,152,,,,,,,,
,00:04:03,152,,,,,,,,
,00:04:04,151,,,,,,,,
,00:04:05,151,,,,,,,,
,00:04:06,150,,,,,,,,
,00:04:07,151,,,,,,,,
,00:04:08,151,,,,,,,,
,00:04:09,152,,,,,,,,
,00:04:10,152,,,,,,,,
,00:04:11,152,,,,,,,,
,00:04:12,151,,,,,,,,
,00:04:13,150,,,,,,,,
,00:04:14,150,,,,,,,,
,00:04:15,148,,,,,,,,
,00:04:16,148,,,,,,,,
,00:04:17,148,,,,,,,,
,00:04:18,148,,,,,,,,
,00:04:19,146,,,,,,,,
,00:04:20,145,,,,,,,,
,00:04:21,144,,,,,,,,
,00:04:22,143,,,,,,,,
,00:04:23,143,,,,,,,,
,00:04:24,142,,,,,,,,
,00:04:25,141,,,,,,,,
,00:04:26,141,,,,,,,,
,00:04:27,137,,,,,,,,
,00:04:28,136,,,,,,,,
,00:04:29,136,,,,,,,,
,00:04:30,136,,,,,,,,
,00:04:31,134,,,,,,,,
,00:04:32,134,,,,,,,,
,00:04:33,136,,,,,,,,
,00:04:34,137,,,,,,,,
,00:04:35,138,,,,,,,,
,00:04:36,138,,,,,,,,
,00:04:37,139,,,,,,,,
,00:04:38,140,,,,,,,,
,00:04:39,140,,,,,,,,
,00:04:40,140,,,,,,,,
,00:04:41,140,,,,,,,,
,00:04:42,140,,,,,,,,
,00:04:43,140,,,,,,,,
,00:04:44,140,,,,,,,,
,00:04:45,139,,,,,,,,
,00:04:46,139,,,,,,,,
,00:04:47,139,,,,,,,,
,00:04:48,139,,,,,,,,
,00:04:49,139,,,,,,,,
,00:04:50,139,,,,,,,,
,00:04:51,139,,,,,,,,
,00:04:52,140,,,,,,,,
,00:04:53,140,,,,,,,,
,00:04:54,140,,,,,,,,
,00:04:55,139,,,,,,,,
,00:04:56,139,,,,,,,,
,00:04:57,139,,,,,,,,
,00:04:58,139,,,,,,,,
,00:04:59,139,,,,,,,,
,00:05:00,138,,,,,,,,
,00:05:01,138,,,,,,,,
,00:05:02,138,,,,,,,,
,00:05:03,139,,,,,,,,
,00:05:04,139,,,,,,,,
,00:05:05,139,,,,,,,,
,00:05:06,139,,,,,,,,
,00:05:07,139,,,,,,,,
,00:05:08,139,,,,,,,,
,00:05:09,139,,,,,,,,
,00:05:10,138,,,,,,,,
,00:05:11,138,,,,,,,,
,00:05:12,139,,,,,,,,
,00:05:13,139,,,,,,,,
,00:05:14,139,,,,,,,,
,00:05:15,139,,,,,,,,
,00:05:16,138,,,,,,,,
,00:05:17,138,,,,,,,,
,00:05:18,138,,,,,,,,
,00:05:19,139,,,,,,,,
,00:05:20,139,,,,,,,,
,00:05:21,139,,,,,,,,
,00:05:22,138,,,,,,,,
,00:05:23,137,,,,,,,,
,00:05:24,137,,,,,,,,
,00:05:25,136,,,,,,,,
,00:05:26,136,,,,,,,,
,00:05:27,136,,,,,,,,
,00:05:28,136,,,,,,,,
,00:05:29,135,,,,,,,,
,00:05:30,135,,,,,,,,
,00:05:31,135,,,,,,,,
,00:05:32,135,,,,,,,,
,00:05:33,135,,,,,,,,
,00:05:34,135,,,,,,,,
,00:05:35,135,,,,,,,,
,00:05:36,136,,,,,,,,
,00:05:37,136,,,,,,,,
,00:05:38,136,,,,,,,,
,00:05:39,135,,,,,,,,
,00:05:40,135,,,,,,,,
,00:05:41,135,,,,,,,,
,00:05:42,135,,,,,,,,
,00:05:43,135,,,,,,,,
,00:05:44,135,,,,,,,,
,00:05:45,135,,,,,,,,
,00:05:46,136,,,,,,,,
,00:05:47,136,,,,,,,,
,00:05:48,136,,,,,,,,
,00:05:49,137,,,,,,,,
,00:05:50,137,,,,,,,,
,00:05:51,137,,,,,,,,
,00:05:52,137,,,,,,,,
,00:05:53,137,,,,,,,,
,00:05:54,138,,,,,,,,
,00:05:55,138,,,,,,,,
,00:05:56,138,,,,,,,,
,00:05:57,137,,,,,,,,
,00:05:58,137,,,,,,,,
,00:05:59,137,,,,,,,,
,00:06:00,137,,,,,,,,
,00:06:01,137,,,,,,,,
,00:06:02,137,,,,,,,,
,00:06:03,136,,,,,,,,
,00:06:04,136,,,,,,,,
,00:06:05,136,,,,,,,,
,00:06:06,136,,,,,,,,
,00:06:07,136,,,,,,,,
,00:06:08,136,,,,,,,,
,00:06:09,137,,,,,,,,
,00:06:10,137,,,,,,,,
,00:06:11,137,,,,,,,,
,00:06:12,137,,,,,,,,
,00:06:13,136,,,,,,,,
,00:06:14,137,,,,,,,,
,00:06:15,137,,,,,,,,
,00:06:16,139,,,,,,,,
,00:06:17,139,,,,,,,,
,00:06:18,140,,,,,,,,
,00:06:19,140,,,,,,,,
,00:06:20,140,,,,,,,,
,00:06:21,140,,,,,,,,
,00:06:22,142,,,,,,,,
,00:06:23,142,,,,,,,,
,00:06:24,142,,,,,,,,
,00:06:25,143,,,,,,,,
,00:06:26,143,,,,,,,,
,00:06:27,144,,,,,,,,
,00:06:28,144,,,,,,,,
,00:06:29,144,,,,,,,,
,00:06:30,145,,,,,,,,
,00:06:31,145,,,,,,,,
,00:06:32,145,,,,,,,,
,00:06:33,146,,,,,,,,
,00:06:34,146,,,,,,,,
,00:06:35,146,,,,,,,,
,00:06:36,146,,,,,,,,
,00:06:37,147,,,,,,,,
,00:06:38,147,,,,,,,,
,00:06:39,147,,,,,,,,
,00:06:40,148,,,,,,,,
,00:06:41,148,,,,,,,,
,00:06:42,148,,,,,,,,
,00:06:43,148,,,,,,,,
,00:06:44,149,,,,,,,,
,00:06:45,150,,,,,,,,
,00:06:46,150,,,,,,,,
,00:06:47,151,,,,,,,,
,00:06:48,152,,,,,,,,
,00:06:49,152,,,,,,,,
,00:06:50,152,,,,,,,,
,00:06:51,152,,,,,,,,
,00:06:52,152,,,,,,,,
,00:06:53,152,,,,,,,,
,00:06:54,152,,,,,,,,
,00:06:55,152,,,,,,,,
,00:06:56,153,,,,,,,,
,00:06:57,153,,,,,,,,
,00:06:58,155,,,,,,,,
,00:06:59,155,,,,,,,,
,00:07:00,155,,,,,,,,
,00:07:01,155,,,,,,,,
,00:07:02,155,,,,,,,,
,00:07:03,155,,,,,,,,
,00:07:04,155,,,,,,,,
,00:07:05,156,,,,,,,,
,00:07:06,157,,,,,,,,
,00:07:07,157,,,,,,,,
,00:07:08,156,,,,,,,,
,00:07:09,155,,,,,,,,
,00:07:10,155,,,,,,,,
,00:07:11,156,,,,,,,,
,00:07:12,156,,,,,,,,
,00:07:13,156,,,,,,,,
,00:07:14,156,,,,,,,,
,00:07:15,157,,,,,,,,
,00:07:16,157,,,,,,,,
,00:07:17,156,,,,,,,,
,00:07:18,156,,,,,,,,
,00:07:19,157,,,,,,,,
,00:07:20,157,,,,,,,,
,00:07:21,157,,,,,,,,
,00:07:22,157,,,,,,,,
,00:07:23,157,,,,,,,,
,00:07:24,157,,,,,,,,
,00:07:25,157,,,,,,,,
,00:07:26,157,,,,,,,,
,00:07:27,158,,,,,,,,
,00:07:28,158,,,,,,,,
,00:07:29,157,,,,,,,,
,00:07:30,157,,,,,,,,
,00:07:31,158,,,,,,,,
,00:07:32,158,,,,,,,,
,00:07:33,158,,,,,,,,
,00:07:34,158,,,,,,,,
,00:07:35,158,,,,,,,,
,00:07:36,157,,,,,,,,
,00:07:37,157,,,,,,,,
,00:07:38,158,,,,,,,,
,00:07:39,158,,,,,,,,
,00:07:40,158,,,,,,,,
,00:07:41,158,,,,,,,,
,00:07:42,158,,,,,,,,
,00:07:43,158,,,,,,,,
,00:07:44,159,,,,,,,,
,00:07:45,159,,,,,,,,
,00:07:46,159,,,,,,,,
,00:07:47,158,,,,,,,,
,00:07:48,158,,,,,,,,
,00:07:49,159,,,,,,,,
,00:07:50,159,,,,,,,,
,00:07:51,159,,,,,,,,
,00:07:52,159,,,,,,,,
,00:07:53,159,,,,,,,,
,00:07:54,159,,,,,,,,
,00:07:55,160,,,,,,,,
,00:07:56,159,,,,,,,,
,00:07:57,159,,,,,,,,
,00:07:58,160,,,,,,,,
,00:07:59,160,,,,,,,,
,00:08:00,160,,,,,,,,
,00:08:01,160,,,,,,,,
,00:08:02,160,,,,,,,,
,00:08:03,160,,,,,,,,
,00:08:04,160,,,,,,,,
,00:08:05,160,,,,,,,,
,00:08:06,160,,,,,,,,
,00:08:07,160,,,,,,,,
,00:08:08,161,,,,,,,,
,00:08:09,161,,,,,,,,
,00:08:10,160,,,,,,,,
,00:08:11,160,,,,,,,,
,00:08:12,160,,,,,,,,
,00:08:13,159,,,,,,,,
,00:08:14,158,,,,,,,,
,00:08:15,158,,,,,,,,
,00:08:16,157,,,,,,,,
,00:08:17,155,,,,,,,,
,00:08:18,155,,,,,,,,
,00:08:19,155,,,,,,,,
,00:08:20,155,,,,,,,,
,00:08:21,155,,,,,,,,
,00:08:22,155,,,,,,,,
,00:08:23,154,,,,,,,,
,00:08:24,153,,,,,,,,
,00:08:25,152,,,,,,,,
,00:08:26,151,,,,,,,,
,00:08:27,151,,,,,,,,
,00:08:28,150,,,,,,,,
,00:08:29,150,,,,,,,,
,00:08:30,149,,,,,,,,
,00:08:31,149,,,,,,,,
,00:08:32,149,,,,,,,,
,00:08:33,149,,,,,,,,
,00:08:34,149,,,,,,,,
,00:08:35,149,,,,,,,,
,00:08:36,148,,,,,,,,
,00:08:37,148,,,,,,,,
,00:08:38,148,,,,,,,,
,00:08:39,148,,,,,,,,
,00:08:40,147,,,,,,,,
,00:08:41,147,,,,,,,,
,00:08:42,148,,,,,,,,
,00:08:43,148,,,,,,,,
,00:08:44,148,,,,,,,,
,00:08:45,147,,,,,,,,
,00:08:46,147,,,,,,,,
,00:08:47,146,,,,,,,,
,00:08:48,146,,,,,,,,
,00:08:49,146,,,,,,,,
,00:08:50,147,,,,,,,,
,00:08:51,147,,,,,,,,
,00:08:52,147,,,,,,,,
,00:08:53,146,,,,,,,,
,00:08:54,146,,,,,,,,
,00:08:55,146,,,,,,,,
,00:08:56,146,,,,,,,,
,00:08:57,145,,,,,,,,
,00:08:58,145,,,,,,,,
,00:08:59,145,,,,,,,,
,00:09:00,144,,,,,,,,
,00:09:01,144,,,,,,,,
,00:09:02,143,,,,,,,,
,00:09:03,142,,,,,,,,
,00:09:04,142,,,,,,,,
,00:09:05,142,,,,,,,,
,00:09:06,142,,,,,,,,
,00:09:07,142,,,,,,,,
,00:09:08,141,,,,,,,,
,00:09:09,141,,,,,,,,
,00:09:10,141,,,,,,,,
,00:09:11,141,,,,,,,,
,00:09:12,142,,,,,,,,
,00:09:13,142,,,,,,,,
,00:09:14,142,,,,,,,,
,00:09:15,142,,,,,,,,
,00:09:16,142,,,,,,,,
,00:09:17,143,,,,,,,,
,00:09:18,142,,,,,,,,
,00:09:19,142,,,,,,,,
,00:09:20,143,,,,,,,,
,00:09:21,143,,,,,,,,
,00:09:22,143,,,,,,,,
,00:09:23,141,,,,,,,,
,00:09:24,141,,,,,,,,
,00:09:25,141,,,,,,,,
,00:09:26,141,,,,,,,,
,00:09:27,140,,,,,,,,
,00:09:28,140,,,,,,,,
,00:09:29,138,,,,,,,,
,00:09:30,138,,,,,,,,
,00:09:31,139,,,,,,,,
,00:09:32,139,,,,,,,,
,00:09:33,139,,,,,,,,
,00:09:34,138,,,,,,,,
,00:09:35,138,,,,,,,,
,00:09:36,138,,,,,,,,
,00:09:37,138,,,,,,,,
,00:09:38,138,,,,,,,,
,00:09:39,137,,,,,,,,
,00:09:40,137,,,,,,,,
,00:09:41,137,,,,,,,,
,00:09:42,137,,,,,,,,
,00:09:43,138,,,,,,,,
,00:09:44,138,,,,,,,,
,00:09:45,138,,,,,,,,
,00:09:46,138,,,,,,,,
,00:09:47,139,,,,,,,,
,00:09:48,139,,,,,,,,
,00:09:49,139,,,,,,,,
,00:09:50,139,,,,,,,,
,00:09:51,137,,,,,,,,
,00:09:52,137,,,,,,,,
,00:09:53,137,,,,,,,,
,00:09:54,138,,,,,,,,
,00:09:55,138,,,,,,,,
,00:09:56,137,,,,,,,,
,00:09:57,137,,,,,,,,
,00:09:58,137,,,,,,,,
,00:09:59,137,,,,,,,,
,00:10:00,136,,,,,,,,
,00:10:01,136,,,,,,,,
,00:10:02,137,,,,,,,,
,00:10:03,137,,,,,,,,
,00:10:04,137,,,,,,,,
,00:10:05,139,,,,,,,,
,00:10:06,138,,,,,,,,
,00:10:07,138,,,,,,,,
,00:10:08,138,,,,,,,,
,00:10:09,138,,,,,,,,
,00:10:10,138,,,,,,,,
,00:10:11,138,,,,,,,,
,00:10:12,140,,,,,,,,
,00:10:13,140,,,,,,,,
,00:10:14,140,,,,,,,,
,00:10:15,140,,,,,,,,
,00:10:16,141,,,,,,,,
,00:10:17,142,,,,,,,,
,00:10:18,142,,,,,,,,
,00:10:19,145,,,,,,,,
,00:10:20,145,,,,,,,,
,00:10:21,147,,,,,,,,
,00:10:22,148,,,,,,,,
,00:10:23,148,,,,,,,,
,00:10:24,149,,,,,,,,
,00:10:25,149,,,,,,,,
,00:10:26,150,,,,,,,,
,00:10:27,150,,,,,,,,
,00:10:28,151,,,,,,,,
,00:10:29,151,,,,,,,,
,00:10:30,152,,,,,,,,
,00:10:31,152,,,,,,,,
,00:10:32,152,,,,,,,,
,00:10:33,153,,,,,,,,
,00:10:34,154,,,,,,,,
,00:10:35,154,,,,,,,,
,00:10:36,154,,,,,,,,
,00:10:37,154,,,,,,,,
,00:10:38,154,,,,,,,,
,00:10:39,155,,,,,,,,
,00:10:40,156,,,,,,,,
,00:10:41,156,,,,,,,,
,00:10:42,156,,,,,,,,
,00:10:43,156,,,,,,,,
,00:10:44,155,,,,,,,,
,00:10:45,155,,,,,,,,
,00:10:46,154,,,,,,,,
,00:10:47,152,,,,,,,,
,00:10:48,151,,,,,,,,
,00:10:49,150,,,,,,,,
,00:10:50,150,,,,,,,,
,00:10:51,150,,,,,,,,
,00:10:52,150,,,,,,,,
,00:10:53,151,,,,,,,,
,00:10:54,151,,,,,,,,
,00:10:55,150,,,,,,,,
,00:10:56,150,,,,,,,,
,00:10:57,151,,,,,,,,
,00:10:58,151,,,,,,,,
,00:10:59,152,,,,,,,,
,00:11:00,152,,,,,,,,
,00:11:01,153,,,,,,,,
,00:11:02,154,,,,,,,,
,00:11:03,154,,,,,,,,
,00:11:04,155,,,,,,,,
,00:11:05,155,,,,,,,,
,00:11:06,155,,,,,,,,
,00:11:07,157,,,,,,,,
,00:11:08,158,,,,,,,,
,00:11:09,159,,,,,,,,
,00:11:10,159,,,,,,,,
,00:11:11,158,,,,,,,,
,00:11:12,158,,,,,,,,
,00:11:13,159,,,,,,,,
,00:11:14,159,,,,,,,,
,00:11:15,160,,,,,,,,
,00:11:16,160,,,,,,,,
,00:11:17,160,,,,,,,,
,00:11:18,159,,,,,,,,
,00:11:19,159,,,,,,,,
,00:11:20,159,,,,,,,,
,00:11:21,159,,,,,,,,
,00:11:22,159,,,,,,,,
,00:11:23,159,,,,,,,,
,00:11:24,161,,,,,,,,
,00:11:25,161,,,,,,,,
,00:11:26,161,,,,,,,,
,00:11:27,161,,,,,,,,
,00:11:28,160,,,,,,,,
,00:11:29,160,,,,,,,,
,00:11:30,160,,,,,,,,
,00:11:31,160,,,,,,,,
,00:11:32,160,,,,,,,,
,00:11:33,162,,,,,,,,
,00:11:34,162,,,,,,,,
,00:11:35,161,,,,,,,,
,00:11:36,161,,,,,,,,
,00:11:37,162,,,,,,,,
,00:11:38,162,,,,,,,,
,00:11:39,162,,,,,,,,
,00:11:40,162,,,,,,,,
,00:11:41,162,,,,,,,,
,00:11:42,162,,,,,,,,
,00:11:43,163,,,,,,,,
,00:11:44,163,,,,,,,,
,00:11:45,163,,,,,,,,
,00:11:46,162,,,,,,,,
,00:11:47,163,,,,,,,,
,00:11:48,163,,,,,,,,
,00:11:49,163,,,,,,,,
,00:11:50,163,,,,,,,,
,00:11:51,163,,,,,,,,
,00:11:52,163,,,,,,,,
,00:11:53,163,,,,,,,,
,00:11:54,163,,,,,,,,
,00:11:55,163,,,,,,,,
,00:11:56,163,,,,,,,,
,00:11:57,163,,,,,,,,
,00:11:58,163,,,,,,,,
,00:11:59,163,,,,,,,,
,00:12:00,163,,,,,,,,
,00:12:01,163,,,,,,,,
,00:12:02,163,,,,,,,,
,00:12:03,163,,,,,,,,
,00:12:04,163,,,,,,,,
,00:12:05,163,,,,,,,,
,00:12:06,163,,,,,,,,
,00:12:07,163,,,,,,,,
,00:12:08,160,,,,,,,,
,00:12:09,159,,,,,,,,
,00:12:10,159,,,,,,,,
,00:12:11,158,,,,,,,,
,00:12:12,158,,,,,,,,
,00:12:13,158,,,,,,,,
,00:12:14,158,,,,,,,,
,00:12:15,158,,,,,,,,
,00:12:16,157,,,,,,,,
,00:12:17,157,,,,,,,,
,00:12:18,155,,,,,,,,
,00:12:19,155,,,,,,,,
,00:12:20,155,,,,,,,,
,00:12:21,154,,,,,,,,
,00:12:22,154,,,,,,,,
,00:12:23,154,,,,,,,,
,00:12:24,155,,,,,,,,
,00:12:25,156,,,,,,,,
,00:12:26,156,,,,,,,,
,00:12:27,155,,,,,,,,
,00:12:28,155,,,,,,,,
,00:12:29,154,,,,,,,,
,00:12:30,152,,,,,,,,
,00:12:31,152,,,,,,,,
,00:12:32,152,,,,,,,,
,00:12:33,151,,,,,,,,
,00:12:34,151,,,,,,,,
,00:12:35,151,,,,,,,,
,00:12:36,151,,,,,,,,
,00:12:37,150,,,,,,,,
,00:12:38,150,,,,,,,,
,00:12:39,149,,,,,,,,
,00:12:40,148,,,,,,,,
,00:12:41,148,,,,,,,,
,00:12:42,148,,,,,,,,
,00:12:43,148,,,,,,,,
,00:12:44,148,,,,,,,,
,00:12:45,148,,,,,,,,
,00:12:46,148,,,,,,,,
,00:12:47,147,,,,,,,,
,00:12:48,147,,,,,,,,
,00:12:49,147,,,,,,,,
,00:12:50,146,,,,,,,,
,00:12:51,145,,,,,,,,
,00:12:52,145,,,,,,,,
,00:12:53,145,,,,,,,,
,00:12:54,144,,,,,,,,
,00:12:55,144,,,,,,,,
,00:12:56,144,,,,,,,,
,00:12:57,144,,,,,,,,
,00:12:58,144,,,,,,,,
,00:12:59,145,,,,,,,,
,00:13:00,145,,,,,,,,
,00:13:01,145,,,,,,,,
,00:13:02,145,,,,,,,,
,00:13:03,145,,,,,,,,
